week_start_date,state_code,product_launch_flag,actual_units,base_units,wd_velo_plus_units,wd_legacy_trifecta_units,wd_comp_zyn_units,discount_units,rewards_units,ipa_units,dm_units,email_units,sms_units,search_units,sponsorship_units,ipa_strat_cities_units,audio_units,display_units,video_units,gstv_units,ooh_units,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,wtd_pts_dist_velo_plus,wtd_pts_dist_legacy_trifecta,wtd_pts_dist_comp_zyn,discount,rewards_enrollments,impressions_3p_ipa,dm_sent,email_click,sms_sent,Search_clicks,total_brand_eq_100_pct_amt,strat_city,Audio_impressions,Display_impressions,GSTV_impressions,OOH_impressions,Video_impressions,avg_price_per_unit,Audio_spends,Display_spends,GSTV_spends,OOH_spends,Search_spends,Video_spends,DM_spends,Rewards_spends,IPA_spends,Strat City_spends,actual_revenue,base_revenue,wd_velo_plus_revenue,wd_legacy_trifecta_revenue,wd_comp_zyn_revenue,discount_revenue,rewards_revenue,ipa_revenue,dm_revenue,email_revenue,sms_revenue,search_revenue,sponsorship_revenue,ipa_strat_cities_revenue,audio_revenue,display_revenue,video_revenue,gstv_revenue,ooh_revenue
2023-09-11,VT,0,305,327.6639007,0.0,62.54385194,-165.913112,40.30120274,0.0,0.0,0.0,0.0,0.0,0.0,20.52414743,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,110,1055,1.33,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,8.241,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2513.505,2700.278206,0.0,515.4238838,-1367.289956,332.1222118,0.0,0.0,0.0,0.0,0.0,0.0,169.139499,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,WA,0,3804,3203.851165,0.0,1105.543858,-1170.71272,242.8717049,0.0,0.0,0.0,17.64617242,0.0,0.0,216.9172246,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,209,1702,0.65,0,0,0,43,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.889,0.0,0.0,0.0,0.0,0.0,0.0,,,,,14793.756,12459.77718,0.0,4299.460064,-4552.901768,944.5280604,0.0,0.0,0.0,68.62596454,0.0,0.0,843.5910865,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,WI,0,9794,7241.450615,0.0,1932.765977,-2913.130955,2522.833335,0.0,0.0,0.0,28.13585897,0.0,0.0,663.4189711,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,348,1490,1.23,0,0,0,37,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.357,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32878.458,24309.54971,0.0,6488.295385,-9779.380616,8469.151506,0.0,0.0,0.0,94.45207856,0.0,0.0,2227.097486,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,WV,0,1402,1382.96432,0.0,275.434705,-504.3738871,200.8918184,0.0,0.336990331,0.0,7.507259761,0.0,0.0,111.5639751,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,143,1258,1.15,0,0,0,23,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.686,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5167.772,5097.606484,0.0,1015.252323,-1859.122148,740.4872426,0.0,1.24214636,0.0,27.67175948,0.0,0.0,411.2248122,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,WY,0,1339,1359.174423,0.0,403.463538,-680.0019247,171.1430935,0.0,0.0,0.0,2.190046437,0.0,0.0,68.7303448,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,291,1765,0.82,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.144,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5548.816,5632.418809,0.0,1671.952901,-2817.927976,709.2169795,0.0,0.0,0.0,9.075552435,0.0,0.0,284.8185489,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,AK,0,499,841.171989,0.0,459.5018778,-913.7370788,64.48767928,0.0,0.0,0.0,0.0,0.0,0.0,27.31348064,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,340,1805,2.14,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.612,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2800.388,4720.657202,0.0,2578.724538,-5127.892486,361.9048561,0.0,0.0,0.0,0.0,0.0,0.0,153.2832534,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,AL,0,3503,2440.497631,0.0,909.0350579,-818.7412909,765.6331186,0.0,0.036524199,0.0,3.941115619,0.0,0.0,158.0152747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,174,1275,1.99,0,0,0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.425,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11997.775,8358.704386,0.0,3113.445073,-2804.188921,2622.293431,0.0,0.125095382,0.0,13.498321,0.0,0.0,541.2023158,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,AR,0,7524,5706.069671,0.0,1778.612452,-1676.401599,1407.647006,0.0,0.0,0.0,32.76465919,0.0,0.0,410.9942901,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,382,1295,1.7,0,0,0,58,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.352,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25220.448,19126.74554,0.0,5961.908939,-5619.29816,4718.432764,0.0,0.0,0.0,109.8271376,0.0,0.0,1377.65286,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,AZ,0,4917,3576.372915,0.0,1244.896522,-1053.042834,414.77489,0.0,0.0,0.0,10.02558261,0.0,0.0,299.0925172,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,216,1585,0.55,0,0,0,13,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.423,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21747.891,15818.2974,0.0,5506.177317,-4657.608455,1834.549338,0.0,0.0,0.0,44.34315188,0.0,0.0,1322.886204,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,CO,0,8435,11423.99907,0.0,2684.383279,-7552.437309,1020.257394,0.0,0.076830299,0.0,20.3512879,0.0,0.0,630.6590088,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,276,1682,1.4,0,0,0,13,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.299,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44697.065,60535.77107,0.0,14224.547,-40020.3653,5406.343931,0.0,0.407123754,0.0,107.8414746,0.0,0.0,3341.862088,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,CT,0,1128,1059.584786,0.0,286.374258,-423.5745672,109.3430512,0.0,0.0,0.0,3.940796665,0.0,0.0,69.43001305,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,153,1451,1.4,0,0,0,14,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.597,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4057.416,3811.326475,0.0,1030.088206,-1523.597718,393.3069552,0.0,0.0,0.0,14.1750456,0.0,0.0,249.7397569,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,DE,0,758,649.8233869,0.0,164.2729771,-201.7679754,101.7203141,0.0,0.0,0.0,1.826733923,0.0,0.0,43.44963095,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,219,1511,1.22,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.594,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2724.252,2335.465253,0.0,590.3970797,-725.1541036,365.5828089,0.0,0.0,0.0,6.565281719,0.0,0.0,156.1579736,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,FL,0,16902,12213.04517,0.0,4590.051575,-4363.15607,2709.440574,0.0,0.077124922,0.0,48.67820305,0.0,0.0,1029.565076,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,220,1339,1.22,0,0,0,78,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.047,0.0,0.0,0.0,0.0,0.0,0.0,,,,,51500.394,37213.14863,0.0,13985.88715,-13294.53655,8255.665429,0.0,0.234999637,0.0,148.3224847,0.0,0.0,3137.084787,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,GA,0,6343,4885.523292,0.0,1527.851373,-1696.971832,1172.649235,0.0,0.0,0.0,18.27774049,0.0,0.0,317.2996171,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,187,1365,1.17,0,0,0,46,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.683,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23361.269,17993.38228,0.0,5627.076607,-6249.947257,4318.867133,0.0,0.0,0.0,67.31691822,0.0,0.0,1168.61449,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,HI,0,569,580.9630296,0.0,338.0516658,-401.1102291,28.18493761,0.0,0.0,0.0,0.0,0.0,0.0,23.54676948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,115,1191,1.06,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2594.64,2649.191415,0.0,1541.515596,-1829.062645,128.5233155,0.0,0.0,0.0,0.0,0.0,0.0,107.3732688,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,IA,0,7778,5919.201198,0.0,1763.54198,-1580.98577,1155.176534,0.0,0.0,0.0,25.39482364,0.0,0.0,413.0240101,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,288,1164,1.17,0,0,0,27,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29478.62,22433.77254,0.0,6683.824104,-5991.936068,4378.119064,0.0,0.0,0.0,96.2463816,0.0,0.0,1565.360998,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,ID,0,3272,3614.91539,0.0,1185.688937,-2280.300241,454.3577805,0.0,0.0,0.0,9.034097476,0.0,0.0,162.6927298,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,282,1793,0.87,0,0,0,14,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.103,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13425.016,14831.99785,0.0,4864.881709,-9356.071889,1864.229973,0.0,0.0,0.0,37.06690194,0.0,0.0,667.5282704,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,IL,0,10392,7479.227589,0.0,2446.628041,-1899.729372,1350.278919,0.0,0.045666589,0.0,18.75725834,0.0,0.0,531.3431082,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,171,1252,1.1,0,0,0,40,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.429,0.0,0.0,0.0,0.0,0.0,0.0,,,,,35634.168,25646.2714,0.0,8389.487553,-6514.172017,4630.106413,0.0,0.156590734,0.0,64.31863885,0.0,0.0,1821.975518,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,IN,0,8699,6561.562723,0.0,1996.499336,-1841.110397,1213.445796,0.0,0.176929843,0.0,3.962418273,0.0,0.0,411.0423092,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,252,1222,1.04,0,0,0,5,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.668,0.0,0.0,0.0,0.0,0.0,0.0,,,,,31907.932,24067.81207,0.0,7323.159564,-6753.192936,4450.91918,0.0,0.648978664,0.0,14.53415023,0.0,0.0,1507.70319,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,KS,0,3411,2877.864569,0.0,876.8503104,-1115.34386,577.2822145,0.0,0.0,0.0,11.80105998,0.0,0.0,226.440692,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,256,1340,1.06,0,0,0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.876,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13221.036,11154.60307,0.0,3398.671803,-4323.072801,2237.545863,0.0,0.0,0.0,45.74090848,0.0,0.0,877.6841222,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,KY,0,4980,4177.355537,0.0,1174.840347,-1357.409985,611.6307101,0.0,0.108600516,0.0,15.58341727,0.0,0.0,274.1933332,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,166,1230,0.94,0,0,0,39,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.349,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16678.02,13989.96369,0.0,3934.540322,-4545.96604,2048.351248,0.0,0.363703128,0.0,52.18886444,0.0,0.0,918.2734729,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,LA,0,1569,1423.510046,0.0,911.1499837,-1133.956485,290.6567435,0.0,0.0,0.0,2.926192056,0.0,0.0,76.3082892,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,113,1238,2.12,0,0,0,17,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.095,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6425.055,5829.273638,0.0,3731.159183,-4643.551806,1190.239365,0.0,0.0,0.0,11.98275647,0.0,0.0,312.4824443,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,MD,0,2577,2391.14548,0.0,665.065128,-929.7710094,273.0772627,0.0,0.042833048,0.0,8.873376319,0.0,0.0,187.7439539,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,184,1399,1.29,0,0,0,27,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.506,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16765.962,15556.79249,0.0,4326.913723,-6049.090187,1776.640671,0.0,0.27867181,0.0,57.73018633,0.0,0.0,1221.462164,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,ME,0,2252,1953.223557,0.0,553.9635064,-542.9857413,164.8871564,0.0,0.0,0.0,0.0,0.0,0.0,129.2189242,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,239,1426,0.64,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.786,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8526.072,7394.904387,0.0,2097.305835,-2055.744017,624.2627741,0.0,0.0,0.0,0.0,0.0,0.0,489.222847,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,MI,0,12105,9454.128313,0.0,2458.458821,-1785.930067,969.9132399,0.0,0.192634746,0.0,0.0,0.0,0.0,446.1026182,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,226,1231,0.96,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.458,0.0,0.0,0.0,0.0,0.0,0.0,,,,,41859.09,32692.37571,0.0,8501.350603,-6175.746172,3353.959984,0.0,0.666130952,0.0,0.0,0.0,0.0,1542.622854,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,MN,0,4477,8200.560812,0.0,3300.596604,-7824.818375,434.9277149,0.0,0.127745426,0.0,12.09975858,0.0,0.0,352.1961152,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,222,1232,1.1,0,0,0,18,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.972,0.0,0.0,0.0,0.0,0.0,0.0,,,,,35690.644,65374.87079,0.0,26312.35613,-62379.45209,3467.243743,0.0,1.018386536,0.0,96.4592754,0.0,0.0,2807.70743,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,MO,0,6548,5337.12338,0.0,1658.962045,-2116.166231,1287.387875,0.0,0.0,0.0,42.67358267,0.0,0.0,424.5370003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,224,1293,1.02,0,0,0,61,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.837,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25124.676,20478.54241,0.0,6365.437367,-8119.729828,4939.707276,0.0,0.0,0.0,163.7385367,0.0,0.0,1628.94847,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,MS,0,1397,1023.732743,0.0,382.1003158,-541.3018027,388.3344638,0.0,0.0,0.0,7.603063827,0.0,0.0,90.27575656,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,103,1088,1.84,0,0,0,53,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.108,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4341.876,3181.761365,0.0,1187.567782,-1682.366003,1206.943513,0.0,0.0,0.0,23.63032237,0.0,0.0,280.5770514,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,MT,0,1421,1201.179189,0.0,340.9788949,-323.0918333,112.7188283,0.0,0.0,0.0,2.458223037,0.0,0.0,61.50836493,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,223,1897,0.77,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.811,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5415.431,4577.693889,0.0,1299.470568,-1231.302977,429.5714547,0.0,0.0,0.0,9.368287994,0.0,0.0,234.4083787,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,NC,0,9160,6873.718974,0.0,1950.568742,-2363.237068,1959.623421,0.0,0.021081502,0.0,25.20259716,0.0,0.0,532.1868958,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,182,1417,1.43,0,0,0,80,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.284,0.0,0.0,0.0,0.0,0.0,0.0,,,,,30081.44,22573.29311,0.0,6405.667749,-7760.870531,6435.403315,0.0,0.069231653,0.0,82.76532907,0.0,0.0,1747.701766,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,ND,0,1419,1360.72116,0.0,443.3550262,-652.6356294,142.8323968,0.0,0.0,0.0,5.838259151,0.0,0.0,75.68268119,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,292,1557,1.23,0,0,0,13,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.092,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5806.548,5568.070987,0.0,1814.208767,-2670.584996,584.4701677,0.0,0.0,0.0,23.89015645,0.0,0.0,309.6935314,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,NE,0,2388,2149.240702,0.0,538.1520727,-927.2013774,429.2490267,0.0,0.0,0.0,4.298961234,0.0,0.0,185.1559464,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,234,1332,1.19,0,0,0,6,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.905,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9325.14,8392.784941,0.0,2101.483844,-3620.721379,1676.217449,0.0,0.0,0.0,16.78744362,0.0,0.0,723.0339707,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,NH,0,1690,1462.801727,0.0,345.5739485,-469.2728102,157.2564836,0.0,0.0,0.0,8.972646939,0.0,0.0,90.69310179,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,195,1442,1.51,0,0,0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.324,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10687.56,9250.758122,0.0,2185.40965,-2967.681252,994.4900023,0.0,0.0,0.0,56.74301924,0.0,0.0,573.5431757,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,NJ,0,3497,3485.545145,0.0,1078.914344,-1720.829434,124.4466042,0.0,0.06042883,0.0,10.77640981,0.0,0.0,225.2228429,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,193,1400,0.35,0,0,0,13,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.846,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16946.462,16890.95177,0.0,5228.418911,-8339.139437,603.068244,0.0,0.29283811,0.0,52.22248194,0.0,0.0,1091.429897,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,NM,0,1319,1668.897595,0.0,803.9958214,-1547.475921,274.740252,0.0,0.0,0.0,3.198873374,0.0,0.0,78.53729801,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,107,1456,1.57,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.632,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4790.608,6061.436065,0.0,2920.112823,-5620.432545,997.8565953,0.0,0.0,0.0,11.61830809,0.0,0.0,285.2474664,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,NV,0,3165,3029.373871,0.0,776.4501433,-1185.451807,489.0052032,0.0,0.0,0.0,15.17390476,0.0,0.0,135.9279009,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,244,1633,1.27,0,0,0,33,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.809,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12055.485,11538.88507,0.0,2957.498596,-4515.385933,1862.620819,0.0,0.0,0.0,57.79740323,0.0,0.0,517.7493745,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,NY,0,16918,13673.74882,0.0,4383.25046,-3328.918656,0.0,0.0,0.146759839,0.0,51.23107819,0.0,0.0,1013.33425,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,329,1351,0.0,0,0,0,30,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.965,0.0,0.0,0.0,0.0,0.0,0.0,,,,,50161.87,40542.66525,0.0,12996.33761,-9870.243815,0.0,0.0,0.435142923,0.0,151.9001468,0.0,0.0,3004.536051,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,OH,0,12257,9082.060118,0.0,2758.163312,-2206.613669,1791.33755,0.0,0.536112539,0.0,36.19686282,0.0,0.0,576.6410253,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,209,1320,1.23,0,0,0,103,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.112,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38143.784,28263.37109,0.0,8583.404227,-6866.981738,5574.642456,0.0,1.668382221,0.0,112.6446371,0.0,0.0,1794.506871,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,OK,0,4018,3015.640605,0.0,940.8143457,-1130.312288,983.2919439,0.0,0.0,0.0,17.8825505,0.0,0.0,244.5885726,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,231,1299,1.34,0,0,0,38,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.812,0.0,0.0,0.0,0.0,0.0,0.0,,,,,15316.616,11495.62199,0.0,3586.384286,-4308.750442,3748.30889,0.0,0.0,0.0,68.16828251,0.0,0.0,932.3716388,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,OR,0,3414,2809.672323,0.0,916.6413054,-1066.626744,461.9378432,0.0,0.0,0.0,3.408232264,0.0,0.0,195.9687432,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,197,1665,1.09,0,0,0,5,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.561,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12157.254,10005.24314,0.0,3264.159689,-3798.257835,1644.96066,0.0,0.0,0.0,12.13671509,0.0,0.0,697.8446945,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,PA,0,9981,6877.41082,0.0,2415.225921,-2622.554338,2148.264705,0.0,0.247300556,0.0,18.78313855,0.0,0.0,625.0161583,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,211,1537,1.23,0,0,0,27,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.061,0.0,0.0,0.0,0.0,0.0,0.0,,,,,30551.841,21051.75452,0.0,7393.006544,-8027.638829,6575.838262,0.0,0.756987002,0.0,57.4951871,0.0,0.0,1913.174461,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,RI,0,650,727.5438008,0.0,222.0954067,-472.128278,119.0215739,0.0,0.0,0.0,1.107918209,0.0,0.0,40.1010677,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,202,1632,1.34,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.913,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2543.45,2846.878893,0.0,869.0593264,-1847.437952,465.7314187,0.0,0.0,0.0,4.335283952,0.0,0.0,156.9154779,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,SC,0,6130,4801.22712,0.0,1469.413004,-1492.170504,779.5354837,0.0,0.046283039,0.0,22.61405094,0.0,0.0,310.7645786,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,211,1422,1.04,0,0,0,28,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.571,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21890.23,17145.18205,0.0,5247.273837,-5328.54087,2783.721212,0.0,0.165276732,0.0,80.75477591,0.0,0.0,1109.74031,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,SD,0,1569,1299.724503,0.0,296.6751967,-328.4299281,171.3939385,0.0,0.0,0.0,0.0,0.0,0.0,79.32895476,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,235,1366,1.04,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.807,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5973.183,4948.051183,0.0,1129.442474,-1250.332736,652.4967239,0.0,0.0,0.0,0.0,0.0,0.0,302.0053308,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,TN,0,6165,4244.117563,0.0,1602.046,-1507.723156,1432.941001,0.0,0.0,0.0,19.65450302,0.0,0.0,295.9905256,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,193,1360,1.8,0,0,0,44,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.341,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20597.265,14179.59678,0.0,5352.435686,-5037.303064,4787.455884,0.0,0.0,0.0,65.66569459,0.0,0.0,988.904346,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,TX,0,14003,12274.42389,0.0,3337.819777,-5707.706092,2230.464024,0.0,0.043120906,0.0,84.01379734,0.0,0.0,1034.639786,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,159,1188,1.98,0,0,0,213,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.621,0.0,0.0,0.0,0.0,0.0,0.0,,,,,64707.863,56720.1128,0.0,15424.06519,-26375.30985,10306.97425,0.0,0.199261707,0.0,388.2277575,0.0,0.0,4781.070451,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,UT,0,5127,5410.573338,0.0,1260.539477,-2074.473593,424.1834207,0.0,0.0,0.0,0.0,0.0,0.0,275.9555069,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,276,1788,1.21,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.084,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20938.668,22096.78151,0.0,5148.043224,-8472.150154,1732.36509,0.0,0.0,0.0,0.0,0.0,0.0,1127.00229,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,VA,0,8931,7184.466667,0.0,1927.596454,-1882.799094,920.7280616,0.0,0.16037854,0.0,25.1479136,0.0,0.0,468.815872,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,207,1412,0.98,0,0,0,21,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.135,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27998.685,22523.303,0.0,6043.014883,-5902.57516,2886.482473,0.0,0.502786723,0.0,78.83870914,0.0,0.0,1469.737759,0.0,0.0,0.0,0.0,0.0,0.0
