week_start_date,state_code,avg_price_per_unit,product_launch_flag,DM_spends,Rewards_spends,IPA_spends,Strat City_spends,Audio_spends,Display_spends,GSTV_spends,OOH_spends,Search_spends,Video_spends
8/12/2024,NH,7.036,0,0,0,600.07,0,0,35.97,33.91,0,0,0
8/12/2024,MI,2.84,0,,,,,0,3727.08,14266.43,0,0,0
8/12/2024,NV,3.906,0,,,,,0,1290.56,1607.81,0,0,0
8/12/2024,WI,2.904,0,,,,,0,1639.31,2392,0,0,0
8/12/2024,ID,4.013,0,,,,,0,292.49,1111.88,0,0,0
8/12/2024,NE,3.666,0,,,,,0,157.86,31.12,0,0,0
8/12/2024,CT,3.895,0,0,0,1800.2,0,0,262.74,44.47,0,0,0
8/12/2024,MT,4.387,0,,,,,0,93.37,1836.58,0,0,0
8/12/2024,NC,3.175,0,0,0,2400.27,0,0,2635.28,5212.02,0,0,0
8/12/2024,VT,8.63,0,,,,,0,36.52,168.01,0,0,0
8/12/2024,MD,5.461,0,0,0,1800.2,0,0,298.83,566.41,0,0,0
8/12/2024,DE,3.479,0,0,0,600.07,0,0,446.67,65.59,0,0,0
8/12/2024,MO,3.795,0,,,,,0,500.84,492.86,0,0,0
8/12/2024,IL,3.251,0,,,,,0,4808.34,9399.96,0,0,0
8/12/2024,ME,5.115,0,,,,,0,117.36,0,0,0,0
8/12/2024,WA,3.691,0,,,,,0,4238.59,3753.63,0,0,0
8/12/2024,ND,3.784,0,,,,,0,60.46,26.85,0,0,0
8/12/2024,MS,3.56,0,,,,,0,97.39,5.61,0,0,0
8/12/2024,AL,3.673,0,,,,,0,369.95,401.18,0,0,0
8/12/2024,IN,3.363,0,,,,,0,2692.96,4915.37,0,0,0
8/12/2024,OH,2.929,0,,,,,0,2402.15,10071.35,0,0,0
8/12/2024,TN,3.737,0,,,,,0,467.92,20.78,0,0,0
8/12/2024,NM,3.762,0,,,,,0,128.99,489.73,0,0,0
8/12/2024,IA,3.498,0,,,,,0,218.58,55.76,0,0,0
8/12/2024,PA,2.905,0,0,0,7800.87,0,0,3638.22,2697.5,0,0,0
8/12/2024,SD,3.571,0,,,,,0,69.36,0.36,0,0,0
8/12/2024,NY,2.691,0,0,0,3600.4,0,0,5026.33,11390.9,0,0,0
8/12/2024,TX,4.402,0,,,,,0,8975.41,10897.26,0,0,0
8/12/2024,WV,3.295,0,,,,,0,129.69,352.81,0,0,0
8/12/2024,GA,3.382,0,,,,,0,4487.88,4110.23,0,0,0
8/12/2024,KS,3.721,0,,,,,0,208.98,0,0,0,0
8/12/2024,CO,5.095,0,0,0,1800.2,0,0,2632.17,2964.96,0,0,0
8/12/2024,FL,2.757,0,,,,,0,4609.76,9176.48,0,0,0
8/12/2024,AK,4.563,0,,,,,0,18.7,0,0,0,0
8/12/2024,AR,3.619,0,,,,,0,284.12,4.09,0,0,0
8/12/2024,OK,3.518,0,,,,,0,214.96,24.42,0,0,0
8/12/2024,UT,3.841,0,,,,,0,1339.96,4427.72,0,0,0
8/12/2024,HI,4.105,0,,,,,0,74.78,0,0,0,0
8/19/2024,SC,3.571,0,,,,,0,630.12,637.83,0,0,0
8/19/2024,AZ,3.9,0,,,,,0,2945.25,3348.65,0,0,0
8/19/2024,LA,4.503,0,,,,,0,304.99,16.01,0,0,0
8/19/2024,MN,7.065,0,,,,,0,412.26,808.02,0,0,0
8/19/2024,NJ,2.747,0,,,,,0,3007.22,1152.3,0,0,0
8/19/2024,OR,3.515,0,,,,,0,1506.99,1250.63,0,0,0
8/19/2024,VA,2.889,0,,,,,0,491.92,2188.02,0,0,0
8/19/2024,RI,3.826,0,,,,,0,39.74,0,0,0,0
8/19/2024,KY,3.545,0,,,,,0,299.52,848.06,0,0,0
8/19/2024,WY,4.128,0,,,,,0,137.2,273.1,0,0,0
8/19/2024,NH,6.754,0,,,,,0,35.89,33.91,0,0,0
8/19/2024,MI,2.914,0,,,,,0,3421.35,14266.43,0,0,0
8/19/2024,NV,3.734,0,,,,,0,1254.82,1607.81,0,0,0
8/19/2024,WI,2.942,0,,,,,0,1499.19,2392,0,0,0
8/19/2024,ID,3.973,0,,,,,0,266.01,1111.88,0,0,0
8/19/2024,NE,3.77,0,,,,,0,160.77,31.12,0,0,0
8/19/2024,CT,3.99,0,,,,,0,255.33,44.47,0,0,0
8/19/2024,MT,4.232,0,,,,,0,53.01,1836.58,0,0,0
8/19/2024,NC,3.142,0,,,,,0,2726.25,5212.02,0,0,0
8/19/2024,VT,8.596,0,,,,,0,43.9,168.01,0,0,0
8/19/2024,MD,5.457,0,,,,,0,298.1,566.41,0,0,0
8/19/2024,DE,3.406,0,,,,,0,452.97,65.59,0,0,0
8/19/2024,MO,3.816,0,,,,,0,453.6,492.86,0,0,0
8/19/2024,IL,3.282,0,,,,,0,4620.26,9399.96,0,0,0
8/19/2024,ME,5.118,0,,,,,0,149.31,0,0,0,0
8/19/2024,WA,3.517,0,,,,,0,4259.37,3753.63,0,0,0
8/19/2024,ND,3.719,0,,,,,0,58.43,26.85,0,0,0
8/19/2024,MS,3.847,0,,,,,0,128.63,5.61,0,0,0
8/19/2024,AL,3.732,0,,,,,0,353.88,401.18,0,0,0
8/19/2024,IN,3.363,0,,,,,0,2593.23,4915.37,0,0,0
8/19/2024,OH,2.918,0,,,,,0,2370.19,10071.35,0,0,0
8/19/2024,TN,3.756,0,,,,,0,444.63,20.78,0,0,0
8/19/2024,NM,3.63,0,,,,,0,98.51,489.73,0,0,0
8/19/2024,IA,3.504,0,,,,,0,228.93,55.76,0,0,0
8/19/2024,PA,2.911,0,,,,,0,3705.08,2697.5,0,0,0
8/19/2024,SD,3.618,0,,,,,0,58.29,0.36,0,0,0
8/19/2024,NY,2.699,0,,,,,0,5233.42,11390.9,0,0,0
8/19/2024,TX,4.395,0,0,0,600.07,0,0,9421.06,10897.26,0,0,0
8/19/2024,WV,3.4,0,,,,,0,111.76,352.81,0,0,0
8/19/2024,GA,3.386,0,,,,,0,4485.23,4110.23,0,0,0
8/19/2024,KS,3.676,0,,,,,0,192.22,0,0,0,0
8/19/2024,CO,5.134,0,,,,,0,2595.5,2964.96,0,0,0
8/19/2024,FL,2.742,0,,,,,0,4678.69,9176.48,0,0,0
8/19/2024,AK,4.971,0,,,,,0,27.04,0,0,0,0
8/19/2024,AR,3.641,0,0,0,5400.6,0,0,287.1,4.09,0,0,0
8/19/2024,OK,3.495,0,,,,,0,238.5,24.42,0,0,0
8/19/2024,UT,3.766,0,,,,,0,1409.1,4427.72,0,0,0
8/19/2024,HI,4.236,0,,,,,0,60.91,0,0,0,0
8/26/2024,SC,3.54,0,,,,,0,447.42,637.83,0,0,0
8/26/2024,AZ,3.968,0,,,,,0,2543.53,3348.65,0,0,0
8/26/2024,LA,4.595,0,0,0,600.07,0,0,122.37,16.01,0,0,0
8/26/2024,MN,7.45,0,,,,,0,213.33,808.02,0,0,0
8/26/2024,NJ,2.816,0,,,,,0,2293.64,1152.3,0,0,0
8/26/2024,OR,3.665,0,,,,,0,1246.12,1250.63,0,0,0
8/26/2024,VA,3.057,0,,,,,0,259,2188.02,0,0,0
8/26/2024,RI,4.094,0,,,,,0,24.77,0,0,0,0
8/26/2024,KY,3.77,0,,,,,0,195.77,848.06,0,0,0
8/26/2024,WY,4.163,0,,,,,0,94.54,273.1,0,0,0
8/26/2024,NH,7.166,0,,,,,0,27.52,33.91,0,0,0
8/26/2024,MI,3.146,0,,,,,0,3029.59,14266.43,0,0,0
8/26/2024,NV,3.8,0,,,,,0,1110.76,1607.81,0,0,0
8/26/2024,WI,2.975,0,,,,,0,1146.65,2392,0,0,0
8/26/2024,ID,3.92,0,,,,,0,220.88,1111.88,0,0,0
8/26/2024,NE,3.885,0,,,,,0,106.84,31.12,0,0,0
8/26/2024,CT,4.006,0,,,,,0,176.88,44.47,0,0,0
8/26/2024,MT,4.448,0,,,,,0,28.75,1836.58,0,0,0
8/26/2024,NC,3.375,0,,,,,0,2158.79,5212.02,0,0,0
8/26/2024,VT,8.643,0,,,,,0,23.02,168.01,0,0,0
8/26/2024,MD,5.905,0,,,,,0,183.78,566.41,0,0,0
8/26/2024,DE,3.423,0,,,,,0,355.97,65.59,0,0,0
8/26/2024,MO,3.808,0,,,,,0,295.06,492.86,0,0,0
8/26/2024,IL,3.427,0,,,,,0,4002.22,9399.96,0,0,0
8/26/2024,ME,5.937,0,,,,,0,47.62,0,0,0,0
8/26/2024,WA,3.704,0,,,,,0,3337.12,3753.63,0,0,0
8/26/2024,ND,3.941,0,,,,,0,33.06,26.85,0,0,0
8/26/2024,MS,3.637,0,,,,,0,58.38,5.61,0,0,0
8/26/2024,AL,3.721,0,,,,,0,193.37,401.18,0,0,0
8/26/2024,IN,3.69,0,,,,,0,2189.07,4915.37,0,0,0
8/26/2024,OH,3.312,0,,,,,0,1855.56,10071.35,0,0,0
8/26/2024,TN,3.891,0,,,,,0,261.95,20.78,0,0,0
8/26/2024,NM,3.655,0,,,,,0,80.93,489.73,0,0,0
8/26/2024,IA,3.548,0,,,,,0,111.91,55.76,0,0,0
8/26/2024,PA,3.118,0,,,,,0,2843.79,2697.5,0,0,0
8/26/2024,SD,3.727,0,,,,,0,34.5,0.36,0,0,0
8/26/2024,NY,3.032,0,,,,,0,3874.98,11390.9,0,0,0
8/26/2024,TX,4.657,0,0,0,600.07,0,0,8318.81,10897.26,0,0,0
8/26/2024,WV,3.578,0,,,,,0,63.86,352.81,0,0,0
8/26/2024,GA,3.388,0,,,,,0,3934.43,4110.23,0,0,0
8/26/2024,KS,3.695,0,,,,,0,133.15,0,0,0,0
8/26/2024,CO,5.427,0,,,,,0,1868.25,2964.96,0,0,0
8/26/2024,FL,2.844,0,,,,,0,3346.79,9176.48,0,0,0
8/26/2024,AK,4.802,0,,,,,0,12.61,0,0,0,0
8/26/2024,AR,3.656,0,0,0,9601.06,0,0,196.13,4.09,0,0,0
8/26/2024,OK,3.549,0,,,,,0,121.68,24.42,0,0,0
8/26/2024,UT,3.733,0,,,,,0,1189.12,4427.72,0,0,0
8/26/2024,HI,4.512,0,,,,,0,28.66,0,0,0,0
9/2/2024,SC,3.623,0,,,,,0,326.84,637.83,0,0,0
9/2/2024,AZ,3.983,0,,,,,0,2066.86,3348.65,0,0,0
9/2/2024,LA,4.612,0,,,,,0,56.5,16.01,0,0,0
9/2/2024,MN,8.236,0,,,,,0,56.46,808.02,0,0,0
9/2/2024,NJ,4.359,0,,,,,0,1846.61,1152.3,0,0,0
9/2/2024,OR,3.648,0,,,,,0,1063.77,1250.63,0,0,0
9/2/2024,VA,3.029,0,,,,,0,75.02,2188.02,0,0,0
9/2/2024,RI,4.078,0,,,,,0,5.05,0,0,0,0
9/2/2024,KY,3.816,0,,,,,0,69.27,848.06,0,0,0
9/2/2024,WY,4.145,0,,,,,0,78.61,273.1,0,0,0
9/2/2024,NH,7.277,0,,,,,0,15.23,33.91,0,0,0
9/2/2024,MI,3.175,0,,,,,0,2664.69,14266.43,0,0,0
9/2/2024,NV,3.859,0,,,,,0,735.39,1607.81,0,0,0
9/2/2024,WI,3.415,0,,,,,0,887.71,2392,0,0,0
9/2/2024,ID,3.914,0,,,,,0,149.12,1111.88,0,0,0
9/2/2024,NE,3.803,0,,,,,0,34.33,31.12,0,0,0
9/2/2024,CT,3.906,0,,,,,0,98.99,44.47,0,0,0
9/2/2024,MT,4.38,0,,,,,0,12.41,1836.58,0,0,0
9/2/2024,NC,3.453,0,,,,,0,1685.96,5212.02,0,0,0
9/2/2024,VT,8.584,0,,,,,0,1.78,168.01,0,0,0
9/2/2024,MD,6.423,0,,,,,0,48.57,566.41,0,0,0
9/2/2024,DE,3.516,0,,,,,0,287.4,65.59,0,0,0
9/2/2024,MO,3.771,0,,,,,0,166.78,492.86,0,0,0
9/2/2024,IL,3.429,0,,,,,0,3473.66,9399.96,0,0,0
9/2/2024,ME,5.948,0,,,,,0,4.74,0,0,0,0
9/2/2024,WA,3.734,0,,,,,0,2859.48,3753.63,0,0,0
9/2/2024,ND,3.933,0,,,,,0,2.03,26.85,0,0,0
9/2/2024,MS,3.594,0,,,,,0,28.8,5.61,0,0,0
9/2/2024,AL,3.823,0,,,,,0,75.05,401.18,0,0,0
9/2/2024,IN,3.635,0,,,,,0,1864.55,4915.37,0,0,0
9/2/2024,OH,3.42,0,,,,,0,1451.93,10071.35,0,0,0
9/2/2024,TN,3.854,0,,,,,0,99.83,20.78,0,0,0
9/2/2024,NM,3.812,0,,,,,0,50.34,489.73,0,0,0
9/2/2024,IA,3.661,0,,,,,0,58.79,55.76,0,0,0
9/2/2024,PA,3.331,0,,,,,0,2166.85,2697.5,0,0,0
9/2/2024,SD,3.727,0,,,,,0,3.08,0.36,0,0,0
9/2/2024,NY,3.198,0,,,,,0,3098.43,11390.9,0,0,0
9/2/2024,TX,4.833,0,,,,,0,7636.62,10897.26,0,0,0
9/2/2024,WV,3.6,0,,,,,0,9.69,352.81,0,0,0
9/2/2024,GA,3.407,0,,,,,0,3287.49,4110.23,0,0,0
9/2/2024,KS,3.764,0,,,,,0,77.56,0,0,0,0
9/2/2024,CO,5.501,0,,,,,0,1723.13,2964.96,0,0,0
9/2/2024,FL,2.995,0,,,,,0,2685.61,9176.48,0,0,0
9/2/2024,AK,4.885,0,,,,,0,0.67,0,0,0,0
9/2/2024,AR,3.68,0,0,0,7200.8,0,0,118.12,4.09,0,0,0
9/2/2024,OK,3.589,0,,,,,0,53.87,24.42,0,0,0
9/2/2024,UT,3.719,0,,,,,0,1061.98,4427.72,0,0,0
9/2/2024,HI,4.355,0,,,,,0,0.98,0,0,0,0
9/9/2024,SC,3.744,0,,,,,0,503.12,637.83,0,0,0
9/9/2024,AZ,4.03,0,,,,,0,2136.15,3348.65,0,0,0
9/9/2024,LA,4.683,0,,,,,0,180.87,16.01,0,0,0
9/9/2024,MN,8.11,0,,,,,0,270.77,808.02,0,0,0
9/9/2024,NJ,4.181,0,0,0,1800.2,0,0,2054.65,1152.3,0,0,0
9/9/2024,OR,3.597,0,0,0,600.07,0,0,1164.02,1250.63,0,0,0
9/9/2024,VA,3.057,0,0,0,1800.2,0,0,299.96,2188.02,0,0,0
9/9/2024,RI,4.117,0,,,,,0,22.28,0,0,0,0
9/9/2024,KY,3.854,0,0,0,9001,0,0,248.9,848.06,0,0,0
9/9/2024,WY,4.158,0,,,,,0,105.8,273.1,0,0,0
9/9/2024,NH,7.24,0,,,,,0,21.74,33.91,0,0,0
9/9/2024,MI,3.295,0,0,0,3000.33,0,0,2601.73,14266.43,0,0,0
9/9/2024,NV,3.742,0,,,,,0,872.72,1607.81,0,0,0
9/9/2024,WI,3.404,0,,,,,0,988.95,2392,0,0,0
9/9/2024,ID,3.907,0,,,,,0,184.31,1111.88,0,0,0
9/9/2024,NE,3.787,0,,,,,0,133.49,31.12,0,0,0
9/9/2024,CT,3.805,0,,,,,0,180.94,44.47,0,0,0
9/9/2024,MT,4.418,0,,,,,0,38.25,1836.58,0,0,0
9/9/2024,NC,3.479,0,0,0,1800.2,0,0,2108.07,5212.02,0,0,0
9/9/2024,VT,8.585,0,,,,,0,25.89,168.01,0,0,0
9/9/2024,MD,6.563,0,0,0,600.07,0,0,190.72,566.41,0,0,0
9/9/2024,DE,3.49,0,,,,,0,307.81,65.59,0,0,0
9/9/2024,MO,3.729,0,0,0,1200.13,0,0,363.96,492.86,0,0,0
9/9/2024,IL,3.418,0,0,0,1200.13,0,0,3998.67,9399.96,0,0,0
9/9/2024,ME,5.956,0,,,,,0,36.6,0,0,0,0
9/9/2024,WA,3.724,0,0,0,1200.13,0,0,3323.8,3753.63,0,0,0
9/9/2024,ND,3.853,0,,,,,0,39.03,26.85,0,0,0
9/9/2024,MS,3.644,0,,,,,0,88.93,5.61,0,0,0
9/9/2024,AL,3.906,0,0,0,5400.6,0,0,221.67,401.18,0,0,0
9/9/2024,IN,3.57,0,0,0,10801.19,0,0,2042.97,4915.37,0,0,0
9/9/2024,OH,3.41,0,0,0,3000.33,0,0,2045.77,10071.35,0,0,0
9/9/2024,TN,3.833,0,0,0,61206.77,0,0,345.77,20.78,0,0,0
9/9/2024,NM,3.738,0,,,,,0,108.8,489.73,0,0,0
9/9/2024,IA,3.674,0,,,,,0,159.89,55.76,0,0,0
9/9/2024,PA,3.283,0,0,0,600.07,0,0,2533.12,2697.5,0,0,0
9/9/2024,SD,3.594,0,,,,,0,37.85,0.36,0,0,0
9/9/2024,NY,3.252,0,,,,,0,3592.85,11390.9,0,0,0
9/9/2024,TX,4.869,0,0,0,1200.14,0,0,8004.89,10897.26,0,0,0
9/9/2024,WV,3.596,0,,,,,0,56.07,352.81,0,0,0
9/9/2024,GA,3.389,0,0,0,7800.86,0,0,3561.63,4110.23,0,0,0
9/9/2024,KS,3.759,0,,,,,0,132.24,0,0,0,0
9/9/2024,CO,5.517,0,0,0,1200.13,0,0,1774.28,2964.96,0,0,0
9/9/2024,FL,2.994,0,,,,,0,3347.26,9176.48,0,0,0
9/9/2024,AK,4.843,0,,,,,0,24.38,0,0,0,0
9/9/2024,AR,3.676,0,0,0,9001,0,0,195.16,4.09,0,0,0
9/9/2024,OK,3.606,0,,,,,0,190.98,24.42,0,0,0
9/9/2024,UT,3.718,0,,,,,0,1348.12,4427.72,0,0,0
9/9/2024,HI,4.431,0,,,,,0,20.75,0,0,0,0
9/16/2024,SC,3.746,0,,,,,0,639.32,637.83,0,0,0
9/16/2024,AZ,3.975,0,,,,,0,2413.53,3348.65,0,0,0
9/16/2024,LA,4.717,0,,,,,0,203.06,16.01,0,0,0
9/16/2024,MN,8.146,0,,,,,0,356.24,808.02,0,0,0
9/16/2024,NJ,4.122,0,,,,,0,2413.28,1152.3,0,0,0
9/16/2024,OR,3.568,0,,,,,0,1313.75,1250.63,0,0,0
9/16/2024,VA,3.105,0,,,,,0,398.69,2188.02,0,0,0
9/16/2024,RI,4.098,0,,,,,0,34.18,0,0,0,0
9/16/2024,KY,3.838,0,,,,,0,292.99,848.06,0,0,0
9/16/2024,WY,4.163,0,,,,,0,119.31,273.1,0,0,0
9/16/2024,NH,7.298,0,,,,,0,21.12,33.91,0,0,0
9/16/2024,MI,3.312,0,,,,,0,2880.11,14266.43,0,0,0
9/16/2024,NV,3.723,0,,,,,0,1292.06,1607.81,0,0,0
9/16/2024,WI,3.429,0,,,,,0,1266.02,2392,0,0,0
9/16/2024,ID,3.875,0,,,,,0,274.27,1111.88,0,0,0
9/16/2024,NE,3.851,0,,,,,0,187.48,31.12,0,0,0
9/16/2024,CT,3.883,0,,,,,0,225.29,44.47,0,0,0
9/16/2024,MT,4.451,0,,,,,0,38.17,1836.58,0,0,0
9/16/2024,NC,3.438,0,0,0,600.07,0,0,2815.6,5212.02,0,0,0
9/16/2024,VT,8.577,0,,,,,0,38.78,168.01,0,0,0
9/16/2024,MD,6.496,0,,,,,0,270.01,566.41,0,0,0
9/16/2024,DE,3.444,0,,,,,0,404.06,65.59,0,0,0
9/16/2024,MO,3.731,0,,,,,0,398.64,492.86,0,0,0
9/16/2024,IL,3.395,0,,,,,0,4866.83,9399.96,0,0,0
9/16/2024,ME,5.904,0,,,,,0,52.63,0,0,0,0
9/16/2024,WA,3.705,0,,,,,0,3258.61,3753.63,0,0,0
9/16/2024,ND,3.77,0,,,,,0,48.65,26.85,0,0,0
9/16/2024,MS,3.687,0,,,,,0,89.65,5.61,0,0,0
9/16/2024,AL,3.932,0,,,,,0,230.26,401.18,0,0,0
9/16/2024,IN,3.488,0,,,,,0,2694.78,4915.37,0,0,0
9/16/2024,OH,3.409,0,,,,,0,2591.72,10071.35,0,0,0
9/16/2024,TN,3.878,0,,,,,0,432.62,20.78,0,0,0
9/16/2024,NM,3.836,0,,,,,0,128.99,489.73,0,0,0
9/16/2024,IA,3.69,0,,,,,0,200.85,55.76,0,0,0
9/16/2024,PA,3.315,0,,,,,0,3272.65,2697.5,0,0,0
9/16/2024,SD,3.641,0,,,,,0,72.78,0.36,0,0,0
9/16/2024,NY,3.286,0,,,,,0,4605.76,11390.9,0,0,0
9/16/2024,TX,4.85,0,,,,,0,9749.1,10897.26,0,0,0
9/16/2024,WV,3.484,0,,,,,0,87.17,352.81,0,0,0
9/16/2024,GA,3.405,0,,,,,0,3989.01,4110.23,0,0,0
9/16/2024,KS,3.768,0,,,,,0,162.15,0,0,0,0
9/16/2024,CO,5.545,0,,,,,0,2346.99,2964.96,0,0,0
9/16/2024,FL,3.005,0,,,,,0,3675.76,9176.48,0,0,0
9/16/2024,AK,4.917,0,,,,,0,28.63,0,0,0,0
9/16/2024,AR,3.697,0,0,0,1800.2,0,0,236.87,4.09,0,0,0
9/16/2024,OK,3.6,0,,,,,0,241.26,24.42,0,0,0
9/16/2024,UT,3.68,0,,,,,0,1519.73,4427.72,0,0,0
9/16/2024,HI,4.44,0,,,,,0,28.12,0,0,0,0
9/23/2024,SC,3.765,0,,,,,0,500.09,637.83,0,0,0
9/23/2024,AZ,4.003,0,,,,,0,2597,3348.65,0,0,0
9/23/2024,LA,4.76,0,,,,,0,273.59,16.01,0,0,0
9/23/2024,MN,8.119,0,,,,,0,379.6,808.02,0,0,0
9/23/2024,NJ,4.031,0,,,,,0,2465.63,1152.3,0,0,0
9/23/2024,OR,3.583,0,,,,,0,1255.27,1250.63,0,0,0
9/23/2024,VA,3.12,0,,,,,0,440.69,2188.02,0,0,0
9/23/2024,RI,3.972,0,,,,,0,26.52,0,0,0,0
9/23/2024,KY,3.794,0,,,,,0,266.72,848.06,0,0,0
9/23/2024,WY,4.114,0,,,,,0,116.51,273.1,0,0,0
9/23/2024,NH,7.189,0,,,,,0,18.86,33.91,0,0,0
9/23/2024,MI,3.29,0,,,,,0,2895.81,14266.43,0,0,0
9/23/2024,NV,3.739,0,,,,,0,1042.8,1607.81,0,0,0
9/23/2024,WI,3.426,0,,,,,0,1199.87,2392,0,0,0
9/23/2024,ID,3.83,0,,,,,0,265.67,1111.88,0,0,0
9/23/2024,NE,3.815,0,,,,,0,159.51,31.12,0,0,0
9/23/2024,CT,3.983,0,,,,,0,241.13,44.47,0,0,0
9/23/2024,MT,4.247,0,,,,,0,37.99,1836.58,0,0,0
9/23/2024,NC,3.438,0,,,,,0,2407.91,5212.02,0,0,0
9/23/2024,VT,8.569,0,,,,,0,32.49,168.01,0,0,0
9/23/2024,MD,6.579,0,,,,,0,331.66,566.41,0,0,0
9/23/2024,DE,3.58,0,,,,,0,385.78,65.59,0,0,0
9/23/2024,MO,3.722,0,,,,,0,395.67,492.86,0,0,0
9/23/2024,IL,3.407,0,,,,,0,5647.62,9399.96,0,0,0
9/23/2024,ME,5.983,0,,,,,0,65.49,0,0,0,0
9/23/2024,WA,3.618,0,,,,,0,3236.82,3753.63,0,0,0
9/23/2024,ND,3.772,0,,,,,0,37.46,26.85,0,0,0
9/23/2024,MS,3.684,0,,,,,0,95.83,5.61,0,0,0
9/23/2024,AL,3.952,0,,,,,0,271.95,401.18,0,0,0
9/23/2024,IN,3.49,0,,,,,0,2567.35,4915.37,0,0,0
9/23/2024,OH,3.428,0,,,,,0,2235.56,10071.35,0,0,0
9/23/2024,TN,3.849,0,,,,,0,428.13,20.78,0,0,0
9/23/2024,NM,3.723,0,,,,,0,86.6,489.73,0,0,0
9/23/2024,IA,3.691,0,,,,,0,187.03,55.76,0,0,0
9/23/2024,PA,3.307,0,,,,,0,3186.11,2697.5,0,0,0
9/23/2024,SD,3.601,0,,,,,0,49.26,0.36,0,0,0
9/23/2024,NY,3.316,0,,,,,0,4489.24,11390.9,0,0,0
9/23/2024,TX,4.858,0,,,,,0,9190.19,10897.26,0,0,0
9/23/2024,WV,3.475,0,,,,,0,90.09,352.81,0,0,0
9/23/2024,GA,3.426,0,,,,,0,4323.33,4110.23,0,0,0
9/23/2024,KS,3.742,0,,,,,0,133.77,0,0,0,0
9/23/2024,CO,5.376,0,,,,,0,2518.3,2964.96,0,0,0
9/23/2024,FL,3.028,0,,,,,0,3612.04,9176.48,0,0,0
9/23/2024,AK,4.491,0,,,,,0,25.73,0,0,0,0
9/23/2024,AR,3.7,0,0,0,7200.8,0,0,127.28,4.09,0,0,0
9/23/2024,OK,3.6,0,,,,,0,197.36,24.42,0,0,0
9/23/2024,UT,3.698,0,,,,,0,1326.01,4427.72,0,0,0
9/23/2024,HI,4.394,0,,,,,0,31.03,0,0,0,0
9/30/2024,SC,3.694,0,,,,,0,543.32,637.83,0,0,0
9/30/2024,AZ,4.031,0,0,0,156017.24,0,0,1787.73,3348.65,0,0,0
9/30/2024,LA,4.795,0,,,,,0,126.14,16.01,0,0,0
9/30/2024,MN,7.868,0,0,0,600.07,0,0,219.28,808.02,0,0,0
9/30/2024,NJ,3.863,0,0,0,600.07,0,0,1388.75,1152.3,0,0,0
9/30/2024,OR,3.829,0,0,0,2400.27,0,0,777.45,1250.63,0,0,0
9/30/2024,VA,3.411,0,0,0,600.07,0,0,300.03,2188.02,0,0,0
9/30/2024,RI,4.137,0,,,,,0,21,0,0,0,0
9/30/2024,KY,3.89,0,,,,,0,241.53,848.06,0,0,0
9/30/2024,WY,4.165,0,,,,,0,71.52,273.1,0,0,0
9/30/2024,NH,7.502,0,,,,,0,20.73,33.91,0,0,0
9/30/2024,MI,3.607,0,0,0,1200.13,0,0,2399.93,14266.43,0,0,0
9/30/2024,NV,3.934,0,0,0,3600.4,0,0,670.11,1607.81,0,0,0
9/30/2024,WI,3.686,0,0,0,1800.2,0,0,982.55,2392,0,0,0
9/30/2024,ID,3.994,0,,,,,0,123.85,1111.88,0,0,0
9/30/2024,NE,3.801,0,0,0,600.07,0,0,91.44,31.12,0,0,0
9/30/2024,CT,4.062,0,,,,,0,122.87,44.47,0,0,0
9/30/2024,MT,3.99,0,,,,,0,21.8,1836.58,0,0,0
9/30/2024,NC,3.592,0,0,0,15001.66,0,0,1968.13,5212.02,0,0,0
9/30/2024,VT,8.655,0,,,,,0,29.59,168.01,0,0,0
9/30/2024,MD,6.593,0,0,0,600.07,0,0,211.25,566.41,0,0,0
9/30/2024,DE,3.688,0,0,0,600.07,0,0,233.72,65.59,0,0,0
9/30/2024,MO,3.747,0,,,,,0,322.97,492.86,0,0,0
9/30/2024,IL,3.69,0,0,0,3000.33,0,0,3648.05,9399.96,0,0,0
9/30/2024,ME,6.498,0,,,,,0,32.96,0,0,0,0
9/30/2024,WA,3.888,0,0,0,2400.27,0,0,1962.15,3753.63,0,0,0
9/30/2024,ND,3.825,0,0,0,600.07,0,0,15.97,26.85,0,0,0
9/30/2024,MS,3.84,0,,,,,0,65.81,5.61,0,0,0
9/30/2024,AL,4.07,0,,,,,0,210.45,401.18,0,0,0
9/30/2024,IN,3.774,0,,,,,0,1847.72,4915.37,0,0,0
9/30/2024,OH,3.776,0,,,,,0,1802.33,10071.35,0,0,0
9/30/2024,TN,3.912,0,,,,,0,295.09,20.78,0,0,0
9/30/2024,NM,3.754,0,0,0,5400.6,0,0,74.12,489.73,0,0,0
9/30/2024,IA,3.64,0,,,,,0,134.36,55.76,0,0,0
9/30/2024,PA,3.544,0,,,,,0,2467.41,2697.5,0,0,0
9/30/2024,SD,3.616,0,,,,,0,26.26,0.36,0,0,0
9/30/2024,NY,2.999,0,0,0,1200.13,0,0,2650.31,11390.9,0,0,0
9/30/2024,TX,4.841,0,0,0,3600.4,0,0,7742.39,10896.13,0,0,0
9/30/2024,WV,3.387,0,,,,,0,74.4,352.81,0,0,0
9/30/2024,GA,3.616,0,,,,,0,3052.26,4110.23,0,0,0
9/30/2024,KS,3.748,0,,,,,0,110.86,0,0,0,0
9/30/2024,CO,5.523,0,0,0,7200.8,0,0,1688.76,2964.96,0,0,0
9/30/2024,FL,3.469,0,0,0,3000.33,0,0,3254.62,9176.48,0,0,0
